,revenue,fuel_surcharge,accessorial_charges,driver_id,actual_distance_miles,actual_duration_hours,idle_time_hours,total_revenue,dispatch_date_year
73092,2671.06,406.72,0,DRV00084,1275,20.2,3.1,2264.34,2024
73093,1300.07,170.88,75,DRV00061,701,11.1,9.8,1054.19,2024
73094,4668.95,564.72,100,DRV00019,2233,34.7,3.5,4004.2299999999996,2024
73095,4500.49,454.74,0,DRV00126,1762,28.7,10.5,4045.75,2024
73096,1436.19,153.34,200,DRV00047,713,11.6,11.5,1082.8500000000001,2024
73097,1560.61,187.6,0,DRV00041,669,12.5,2.3,1373.01,2024
73098,1469.49,185.6,100,DRV00074,664,13.2,8.9,1183.89,2024
73099,5365.05,565.38,75,DRV00045,3317,53.5,12.0,4724.67,2024
73100,2736.41,216.92,150,DRV00070,1271,21.8,4.5,2369.49,2024
73101,4024.13,524.7,0,DRV00102,1817,33.5,5.1,3499.4300000000003,2024
73102,7914.91,814.37,100,DRV00053,2825,48.6,6.8,7000.54,2024
73103,237.51,13.8,50,DRV00032,90,1.4,7.9,173.70999999999998,2024
73104,6490.51,792.88,0,DRV00044,2484,48.2,9.6,5697.63,2024
73105,3179.0,406.72,200,DRV00111,1276,20.9,11.7,2572.2799999999997,2024
73106,2143.39,344.12,0,DRV00009,1211,24.1,11.8,1799.27,2024
73107,1244.56,137.31,200,DRV00132,586,9.9,9.7,907.25,2024
73108,7356.28,891.82,0,DRV00009,2592,50.2,8.4,6464.46,2024
73109,6681.93,453.91,0,DRV00069,2348,41.1,11.7,6228.02,2024
73110,3999.52,504.32,50,DRV00055,1610,30.3,2.5,3445.2,2024
73111,1250.62,137.31,75,DRV00065,588,9.0,8.1,1038.31,2024
73112,1104.89,76.16,0,DRV00061,471,7.7,3.4,1028.73,2024
73113,1534.81,153.34,200,DRV00019,726,13.3,7.0,1181.47,2024
73114,3864.6,454.74,100,DRV00098,1880,32.7,2.1,3309.8599999999997,2024
73115,1973.89,276.3,50,DRV00006,970,16.0,2.5,1647.5900000000001,2024
73116,4000.93,504.32,150,DRV00015,1694,30.0,5.9,3346.6099999999997,2024
73117,6126.14,891.82,0,DRV00107,2627,42.1,5.7,5234.320000000001,2024
73119,1463.28,189.0,50,DRV00019,728,14.3,4.5,1224.28,2024
73120,4502.2,504.32,50,DRV00113,1646,28.3,4.3,3947.8799999999997,2024
73121,8042.97,814.37,0,DRV00142,2748,54.2,8.1,7228.6,2024
73122,1484.48,189.0,100,DRV00036,700,12.8,2.7,1195.48,2024
73123,2723.56,406.72,150,DRV00020,1285,23.2,2.7,2166.84,2024
73124,2149.55,344.12,100,DRV00143,1284,25.0,2.1,1705.4300000000003,2024
73125,2009.33,384.2,0,DRV00122,1166,22.6,3.7,1625.1299999999999,2024
73126,4050.28,537.81,0,DRV00011,2715,48.6,3.4,3512.4700000000003,2024
73127,1683.94,149.26,150,DRV00150,926,15.2,6.8,1384.68,2024
73128,2881.14,228.76,75,DRV00126,1287,22.3,6.9,2577.38,2024
73129,6422.42,814.37,75,DRV00146,2726,53.7,11.5,5533.05,2024
73130,378.96,40.08,0,DRV00090,175,3.5,7.8,338.88,2024
73131,1413.75,189.0,100,DRV00132,687,12.4,7.8,1124.75,2024
73132,2347.99,249.44,200,DRV00107,1646,30.3,9.7,1898.5499999999997,2024
73133,2889.01,376.0,200,DRV00015,1242,21.6,9.5,2313.01,2024
73134,1631.93,149.26,50,DRV00016,888,17.6,5.5,1432.67,2024
73135,2783.14,228.76,0,DRV00079,1262,22.9,7.2,2554.38,2024
73136,6273.9,891.82,150,DRV00119,2637,50.5,2.2,5232.08,2024
73137,2897.84,419.43,0,DRV00100,1365,21.0,10.5,2478.4100000000003,2024
73138,1891.01,209.79,75,DRV00085,792,12.2,10.3,1606.22,2024
73139,5661.47,590.24,75,DRV00069,2120,35.7,9.9,4996.2300000000005,2024
73140,1746.99,144.0,150,DRV00001,731,14.4,6.6,1452.99,2024
73141,3195.27,295.83,100,DRV00071,1676,29.2,4.0,2799.44,2024
73142,3556.04,314.64,75,DRV00084,1286,20.1,5.7,3166.4,2024
73143,955.02,76.16,50,DRV00028,470,7.3,4.2,828.86,2024
73144,1769.99,114.3,200,DRV00148,813,13.4,8.4,1455.69,2024
73145,2309.44,228.76,100,DRV00085,1193,22.3,4.6,1980.68,2024
73146,4712.69,792.88,75,DRV00100,2408,44.4,7.3,3844.8099999999995,2024
73147,7968.02,814.37,100,DRV00022,2706,45.5,10.4,7053.650000000001,2024
73148,1552.51,209.79,150,DRV00041,802,13.4,4.2,1192.72,2024
73149,3947.68,309.24,100,DRV00089,1771,29.0,6.3,3538.4399999999996,2024
73150,2086.73,276.3,50,DRV00071,935,15.1,7.1,1760.43,2024
73151,1638.83,153.34,100,DRV00038,703,11.9,2.2,1385.49,2024
73152,1302.37,98.61,0,DRV00066,538,9.7,2.4,1203.76,2024
73153,6147.08,499.18,0,DRV00125,2364,39.9,5.5,5647.9,2024
73154,650.61,86.46,200,DRV00080,263,5.1,6.8,364.15000000000003,2024
73155,3240.06,406.72,100,DRV00074,1259,20.1,4.2,2733.34,2024
73156,1720.6,149.26,0,DRV00105,889,16.3,10.7,1571.34,2024
73157,130.73,15.64,100,DRV00102,95,1.5,3.5,15.08999999999999,2024
73158,2205.83,384.2,0,DRV00130,1211,23.0,3.5,1821.6299999999999,2024
73159,3873.47,524.7,0,DRV00061,1766,27.5,6.2,3348.7699999999995,2024
73160,2875.58,228.76,75,DRV00146,1284,21.6,7.1,2571.8199999999997,2024
73161,6931.06,814.37,0,DRV00015,2588,43.8,6.7,6116.6900000000005,2024
73162,3947.11,309.24,100,DRV00075,1845,35.6,10.1,3537.87,2024
73163,6451.37,453.91,0,DRV00110,2523,45.9,6.6,5997.46,2024
73164,1330.0,170.88,150,DRV00099,730,14.0,10.1,1009.12,2024
73165,2857.82,295.83,0,DRV00053,1680,32.3,3.8,2561.9900000000002,2024
73166,3915.84,738.48,200,DRV00058,2282,36.0,7.8,2977.36,2024
73167,1590.92,189.0,100,DRV00014,714,11.9,5.7,1301.92,2024
73168,4711.83,454.74,0,DRV00118,1802,29.3,4.5,4257.09,2024
73169,1149.47,273.36,0,DRV00055,840,13.3,6.9,876.11,2024
73170,3240.9,406.72,0,DRV00064,1263,20.5,3.0,2834.1800000000003,2024
73171,4874.16,580.87,0,DRV00145,2142,39.1,8.9,4293.29,2024
73172,5801.65,499.18,0,DRV00019,2389,41.8,10.9,5302.469999999999,2024
73173,6661.79,472.14,0,DRV00032,2716,42.5,2.5,6189.65,2024
73174,3264.59,460.0,0,DRV00100,1844,32.0,7.1,2804.59,2024
73175,3824.81,309.24,150,DRV00128,1803,33.7,6.1,3365.5699999999997,2024
73176,1336.64,153.34,0,DRV00090,684,13.2,6.7,1183.3000000000002,2024
73177,2987.71,255.36,50,DRV00138,1280,24.3,5.3,2682.35,2024
73178,4514.98,524.7,0,DRV00056,1738,31.7,2.6,3990.2799999999997,2024
73179,2857.55,376.0,0,DRV00039,1262,21.7,11.5,2481.55,2024
73180,915.37,76.16,50,DRV00146,483,8.3,10.6,789.21,2024
73181,3123.1,376.0,200,DRV00019,1260,19.8,10.5,2547.1,2024
73182,1287.06,189.0,50,DRV00034,715,11.4,8.4,1048.06,2024
73183,4052.48,309.24,0,DRV00148,1709,30.9,4.8,3743.24,2024
73184,2552.69,406.72,50,DRV00051,1354,24.3,3.9,2095.9700000000003,2024
73185,4841.29,454.74,0,DRV00055,1824,28.1,7.2,4386.55,2024
73186,3940.12,504.32,75,DRV00017,1585,28.4,11.9,3360.7999999999997,2024
73188,6474.14,453.91,0,DRV00055,2559,50.5,11.5,6020.2300000000005,2024
73189,842.36,131.28,50,DRV00100,540,10.1,3.2,661.08,2024
73190,1523.66,187.6,0,DRV00037,710,12.8,11.3,1336.0600000000002,2024
73191,5126.67,708.51,200,DRV00026,2238,37.6,9.7,4218.16,2024
73192,3332.95,216.92,100,DRV00132,1365,26.3,9.8,3016.0299999999997,2024
73193,3862.73,564.72,100,DRV00004,2181,36.1,9.4,3198.01,2024
73194,1595.25,153.34,100,DRV00110,725,12.3,4.9,1341.91,2024
73195,3500.0,314.64,75,DRV00029,1405,26.6,5.8,3110.36,2024
73197,2324.93,276.3,0,DRV00092,960,15.7,3.7,2048.6299999999997,2024
73198,1469.22,273.36,0,DRV00044,811,13.0,5.9,1195.8600000000001,2024
73199,6001.28,499.18,0,DRV00049,2279,40.8,4.4,5502.099999999999,2024
73200,3733.46,460.0,50,DRV00138,1951,37.3,9.6,3223.46,2024
73201,3533.5,738.48,0,DRV00103,2131,40.4,8.4,2795.02,2024
73202,967.86,131.28,0,DRV00127,546,8.5,3.8,836.58,2024
73203,6635.54,814.37,150,DRV00123,2800,51.7,6.6,5671.17,2024
73204,3605.01,454.74,100,DRV00125,1856,35.4,4.6,3050.2700000000004,2024
73205,2660.73,295.83,100,DRV00133,1646,30.7,7.7,2264.9,2024
73206,3796.48,537.81,0,DRV00051,2720,45.7,11.2,3258.67,2024
73207,1445.34,273.36,50,DRV00150,847,15.6,4.3,1121.98,2024
73208,3223.43,314.64,200,DRV00037,1322,23.2,11.4,2708.79,2024
73209,6821.95,499.18,0,DRV00032,2256,41.1,8.8,6322.7699999999995,2024
73210,1828.66,144.0,100,DRV00081,748,11.8,3.8,1584.66,2024
73211,4390.64,580.87,50,DRV00098,2124,36.5,4.4,3759.7700000000004,2024
73212,6722.65,891.82,200,DRV00041,2577,41.8,8.2,5630.83,2024
73213,6694.13,472.14,100,DRV00025,2654,50.8,7.3,6121.99,2024
73214,2213.43,344.12,0,DRV00129,1243,23.7,7.7,1869.31,2024
73215,3281.15,376.0,75,DRV00138,1200,18.9,10.9,2830.15,2024
73216,2516.19,419.43,50,DRV00038,1326,22.9,6.9,2046.76,2024
73217,3968.99,524.7,0,DRV00036,1875,37.0,4.2,3444.29,2024
73219,4845.93,580.87,150,DRV00125,2049,35.9,10.5,4115.06,2024
73220,1451.89,185.6,75,DRV00057,668,13.1,5.8,1191.2900000000002,2024
73221,1997.84,114.3,150,DRV00107,821,13.6,11.6,1733.54,2024
73222,1060.19,161.53,200,DRV00087,581,11.3,3.4,698.6600000000001,2024
73223,4225.43,792.88,100,DRV00017,2389,44.5,2.6,3332.55,2024
73224,2213.37,384.2,200,DRV00005,1173,20.9,10.2,1629.1699999999998,2024
73225,1088.6,76.16,0,DRV00009,467,7.5,3.5,1012.4399999999999,2024
73226,1188.39,273.36,100,DRV00065,802,13.3,2.9,815.0300000000001,2024
73227,4727.34,590.24,50,DRV00147,2219,40.2,9.2,4087.1000000000004,2024
73228,5983.67,792.88,200,DRV00033,2447,46.2,10.2,4990.79,2024
73229,3449.13,460.0,0,DRV00019,1899,36.6,6.2,2989.13,2024
73230,1665.1,153.34,0,DRV00003,751,13.8,3.2,1511.76,2024
73231,5547.1,792.88,100,DRV00094,2304,38.1,11.2,4654.22,2024
73232,3283.62,460.0,50,DRV00035,1908,37.5,10.2,2773.62,2024
73233,6338.65,792.88,0,DRV00083,2317,38.3,5.2,5545.7699999999995,2024
73235,2611.02,419.43,0,DRV00100,1264,20.3,11.0,2191.59,2024
73237,1521.27,187.6,0,DRV00130,675,12.9,7.8,1333.67,2024
73238,3086.41,406.72,200,DRV00066,1258,25.0,8.1,2479.6899999999996,2024
73239,3487.08,537.81,0,DRV00118,2659,51.9,4.4,2949.27,2024
73240,2223.41,228.76,200,DRV00047,1277,21.4,7.1,1794.6499999999999,2024
73241,1167.84,161.53,100,DRV00077,583,11.6,2.9,906.31,2024
73242,399.16,40.08,0,DRV00039,170,2.8,4.6,359.08000000000004,2024
73243,3309.39,460.0,50,DRV00017,1927,30.9,6.3,2799.39,2024
73244,4058.03,537.81,75,DRV00120,2588,46.9,7.9,3445.2200000000003,2024
73245,2295.89,114.3,200,DRV00094,806,13.7,2.5,1981.59,2024
73246,1321.1,98.61,75,DRV00041,546,8.6,4.3,1147.49,2024
73247,2549.1,406.72,0,DRV00083,1318,25.3,10.3,2142.38,2024
73248,1430.69,273.36,0,DRV00071,814,14.4,4.0,1157.33,2024
73249,1505.18,185.6,150,DRV00015,689,11.8,6.8,1169.5800000000002,2024
73250,2069.71,209.79,0,DRV00110,798,14.7,8.0,1859.92,2024
73251,1228.69,141.33,0,DRV00092,684,12.6,8.9,1087.3600000000001,2024
73252,911.47,76.16,50,DRV00097,512,8.5,6.5,785.3100000000001,2024
73253,980.47,141.33,0,DRV00056,698,13.4,6.3,839.14,2024
73254,5296.61,565.38,150,DRV00126,3173,50.5,3.5,4581.23,2024
73255,5716.16,580.87,200,DRV00060,2142,33.1,7.4,4935.29,2024
73256,1949.43,344.12,0,DRV00019,1313,26.0,2.1,1605.31,2024
73257,4208.65,504.32,75,DRV00089,1641,27.6,11.7,3629.3299999999995,2024
73258,3591.28,555.52,0,DRV00097,2120,33.0,11.9,3035.76,2024
73259,7810.85,814.37,100,DRV00121,2760,43.3,11.8,6896.4800000000005,2024
73260,1919.73,209.79,0,DRV00082,780,13.2,3.3,1709.94,2024
73261,2893.5,406.72,0,DRV00057,1314,25.3,6.7,2486.7799999999997,2024
73262,6077.46,499.18,0,DRV00064,2349,42.1,7.6,5578.28,2024
73263,4529.4,580.87,75,DRV00142,2118,32.7,7.5,3873.5299999999997,2024
73264,2488.76,249.44,100,DRV00060,1619,29.0,11.6,2139.32,2024
73265,5208.42,580.87,75,DRV00105,2124,37.7,5.6,4552.55,2024
73266,3272.32,295.83,75,DRV00147,1618,27.1,3.4,2901.4900000000002,2024
73267,1494.09,153.34,50,DRV00030,727,11.9,11.6,1290.75,2024
73268,6632.58,499.18,150,DRV00037,2282,43.1,9.0,5983.4,2024
73269,1032.45,76.16,150,DRV00150,479,8.6,3.1,806.2900000000001,2024
73270,4450.97,451.8,75,DRV00023,2289,35.8,11.8,3924.17,2024
73271,4291.42,564.72,0,DRV00063,2165,41.5,3.8,3726.7,2024
73272,6525.83,463.93,150,DRV00001,2915,47.1,11.0,5911.9,2024
73273,3002.41,255.36,150,DRV00036,1196,20.8,11.6,2597.0499999999997,2024
73274,1159.43,98.61,0,DRV00041,543,9.8,5.7,1060.8200000000002,2024
73275,3185.84,376.0,75,DRV00006,1186,21.2,7.2,2734.84,2024
73276,1097.66,141.33,75,DRV00078,697,11.5,11.2,881.33,2024
73277,1020.04,161.53,0,DRV00102,572,10.9,8.8,858.51,2024
73278,1303.13,170.88,200,DRV00058,710,13.9,11.3,932.2500000000001,2024
73279,875.55,131.28,0,DRV00066,563,11.1,2.2,744.27,2024
73280,4851.97,565.38,0,DRV00109,3261,52.5,3.1,4286.59,2024
73281,3601.95,383.23,50,DRV00107,2066,32.9,11.0,3168.72,2024
73282,3377.11,460.0,0,DRV00089,1864,35.7,2.6,2917.11,2024
73283,5510.23,891.82,150,DRV00063,2719,42.7,5.0,4468.41,2024
73284,1236.01,137.31,50,DRV00041,594,9.7,4.0,1048.7,2024
73285,1282.49,141.33,150,DRV00128,674,12.7,8.7,991.16,2024
73286,5790.36,590.24,150,DRV00126,2131,34.1,9.5,5050.12,2024
73287,937.52,131.28,100,DRV00074,546,10.4,4.7,706.24,2024
73288,3825.03,255.36,100,DRV00002,1214,23.0,8.2,3469.67,2024
73289,2058.51,114.3,0,DRV00104,819,14.7,4.3,1944.2100000000003,2024
73290,2042.68,344.52,100,DRV00047,1098,17.5,9.4,1598.16,2024
73291,3056.13,555.52,0,DRV00121,1962,36.7,6.6,2500.61,2024
73292,1631.29,209.79,200,DRV00138,813,14.7,6.3,1221.5,2024
73293,5810.21,565.38,200,DRV00019,3330,51.6,3.3,5044.83,2024
73294,3199.31,216.92,50,DRV00084,1256,19.3,4.2,2932.39,2024
73295,4869.38,565.38,100,DRV00143,3239,62.8,5.0,4204.0,2024
73296,4830.03,454.74,150,DRV00016,1777,31.3,6.0,4225.29,2024
73297,2035.12,344.52,0,DRV00101,1111,19.4,7.7,1690.6,2024
73298,6143.59,463.93,75,DRV00126,2757,46.3,8.3,5604.66,2024
73299,6615.47,891.82,0,DRV00074,2811,55.4,8.1,5723.650000000001,2024
73300,7119.37,472.14,75,DRV00100,2776,44.0,6.7,6572.23,2024
73301,4235.57,451.8,0,DRV00028,2374,44.4,4.2,3783.7699999999995,2024
73302,2800.36,419.43,150,DRV00083,1277,22.6,3.0,2230.9300000000003,2024
73303,6289.48,792.88,200,DRV00006,2292,41.7,2.2,5296.599999999999,2024
73304,6071.45,891.82,200,DRV00001,2711,51.3,8.7,4979.63,2024
73305,1177.9,273.36,200,DRV00002,816,13.2,4.4,704.5400000000001,2024
73306,7706.36,463.93,0,DRV00004,2843,53.5,8.3,7242.429999999999,2024
73307,5188.22,590.24,0,DRV00039,2255,41.6,11.0,4597.9800000000005,2024
73308,4026.98,357.25,100,DRV00087,1530,24.0,8.7,3569.73,2024
73309,3909.86,524.7,0,DRV00011,1852,32.1,8.0,3385.16,2024
73310,3843.69,555.52,75,DRV00102,2061,32.2,5.5,3213.17,2024
73311,954.44,76.16,100,DRV00123,504,7.8,9.6,778.2800000000001,2024
73312,3927.7,504.32,0,DRV00107,1560,25.0,10.8,3423.3799999999997,2024
73313,788.02,86.46,0,DRV00145,267,4.8,6.7,701.56,2024
73315,2630.93,216.92,0,DRV00032,1311,21.3,6.3,2414.0099999999998,2024
73316,4459.53,309.24,75,DRV00104,1733,27.7,6.4,4075.29,2024
73317,1881.97,344.52,150,DRV00092,1127,17.9,5.2,1387.45,2024
73318,3717.74,357.25,100,DRV00034,1527,26.1,7.0,3260.49,2024
73320,1198.09,187.6,0,DRV00123,709,12.8,11.4,1010.4899999999999,2024
73321,2364.19,276.3,100,DRV00121,958,18.4,5.8,1987.89,2024
73322,5255.03,565.38,75,DRV00047,3081,49.8,4.0,4614.65,2024
73323,3272.74,295.83,50,DRV00064,1556,26.8,9.2,2926.91,2024
73324,1493.66,137.31,50,DRV00062,621,12.1,2.4,1306.3500000000001,2024
73325,2125.82,144.0,100,DRV00148,772,15.1,2.6,1881.8200000000002,2024
73326,4560.32,454.74,0,DRV00126,1846,30.1,5.2,4105.58,2024
73327,1834.56,149.26,200,DRV00125,893,14.0,8.3,1485.3,2024
73328,429.39,40.08,50,DRV00016,178,3.5,9.3,339.31,2024
73329,2529.45,376.0,150,DRV00065,1190,19.6,5.7,2003.4499999999998,2024
73330,3685.58,314.64,0,DRV00045,1297,22.3,7.8,3370.94,2024
73331,3901.66,357.25,0,DRV00039,1461,23.0,8.6,3544.41,2024
73332,2311.79,249.44,150,DRV00006,1637,27.1,8.2,1912.35,2024
73333,3236.6,255.36,50,DRV00083,1287,20.0,9.9,2931.24,2024
73334,6189.69,463.93,150,DRV00059,2700,43.5,7.1,5575.759999999999,2024
73335,1041.78,98.61,200,DRV00057,543,9.1,3.7,743.17,2024
73336,1540.68,153.34,75,DRV00142,695,13.7,6.8,1312.3400000000001,2024
73337,2275.09,114.3,0,DRV00065,797,15.3,5.7,2160.79,2024
73338,7135.96,814.37,200,DRV00056,2702,52.4,8.8,6121.59,2024
73339,677.32,86.46,0,DRV00058,262,4.5,2.5,590.86,2024
73340,1087.77,98.61,200,DRV00020,539,9.5,11.4,789.16,2024
73341,4241.42,738.48,150,DRV00030,2238,41.4,7.3,3352.94,2024
73342,1787.56,149.26,0,DRV00079,900,15.5,6.9,1638.3,2024
73343,275.6,13.8,0,DRV00084,96,1.7,5.1,261.8,2024
73344,6237.5,891.82,75,DRV00004,2832,50.2,5.9,5270.68,2024
73345,4221.2,738.48,100,DRV00108,2243,41.2,9.8,3382.72,2024
73346,3201.33,314.64,0,DRV00060,1415,28.3,8.2,2886.69,2024
73347,5903.04,590.24,150,DRV00138,2190,34.9,3.7,5162.8,2024
73348,4398.4,564.72,50,DRV00005,2211,37.6,9.0,3783.6799999999994,2024
73349,2308.15,276.3,150,DRV00029,987,17.4,5.0,1881.8500000000001,2024
73350,3873.5,524.7,0,DRV00119,1852,33.5,2.8,3348.8,2024
73351,1247.62,141.33,75,DRV00033,688,12.2,8.6,1031.29,2024
73352,1435.85,189.0,100,DRV00071,684,11.2,9.3,1146.85,2024
73353,5726.52,708.51,0,DRV00077,2205,40.2,5.5,5018.01,2024
73354,6614.98,499.18,150,DRV00010,2363,43.4,9.7,5965.799999999999,2024
73355,4320.05,738.48,0,DRV00119,2232,41.6,4.3,3581.57,2024
73356,2007.61,384.2,0,DRV00150,1129,17.4,9.6,1623.4099999999999,2024
73357,4622.43,564.72,50,DRV00119,2255,42.7,4.8,4007.71,2024
73358,4257.86,738.48,0,DRV00133,2224,35.2,4.8,3519.3799999999997,2024
73359,2905.73,376.0,75,DRV00044,1206,21.6,10.8,2454.73,2024
73360,3204.18,555.52,150,DRV00085,1983,31.4,10.9,2498.66,2024
73361,1172.63,141.33,75,DRV00098,707,11.9,3.8,956.3000000000001,2024
73362,1106.25,141.33,0,DRV00043,700,13.1,3.3,964.92,2024
73363,1329.98,187.6,0,DRV00119,690,10.7,10.0,1142.38,2024
73364,4178.78,504.32,200,DRV00079,1666,28.4,11.7,3474.4599999999996,2024
73365,3506.65,564.72,50,DRV00083,2310,44.6,7.5,2891.9300000000003,2024
73366,4394.06,454.74,75,DRV00038,1812,28.0,10.0,3864.3200000000006,2024
73367,4567.34,565.38,0,DRV00001,3254,62.8,8.6,4001.96,2024
73368,3527.93,295.83,75,DRV00054,1583,29.0,10.9,3157.1,2024
73369,1304.8,187.6,0,DRV00053,704,12.2,7.1,1117.2,2024
73370,2786.7,419.43,150,DRV00030,1284,25.3,6.7,2217.27,2024
73371,3735.14,314.64,0,DRV00005,1376,21.9,7.4,3420.5,2024
73372,3304.05,555.52,100,DRV00122,1949,30.8,9.1,2648.53,2024
73373,2623.03,249.44,75,DRV00070,1530,25.0,7.8,2298.59,2024
73374,150.98,15.64,100,DRV00100,90,1.5,6.4,35.33999999999999,2024
73375,3496.11,504.32,200,DRV00149,1592,27.1,10.8,2791.79,2024
73376,2220.53,228.76,0,DRV00050,1290,24.3,10.2,1991.7700000000002,2024
73377,1758.79,209.79,0,DRV00033,837,15.0,11.5,1549.0,2024
73378,4195.95,564.72,200,DRV00083,2297,37.1,6.3,3431.2299999999996,2024
73379,6822.06,814.37,75,DRV00090,2600,49.5,4.7,5932.6900000000005,2024
73380,3893.72,357.25,50,DRV00049,1425,25.0,7.6,3486.47,2024
73381,1960.54,144.0,0,DRV00028,734,11.8,8.4,1816.54,2024
73382,150.91,15.64,50,DRV00125,97,1.5,9.0,85.27,2024
73383,4543.34,309.24,150,DRV00123,1735,33.2,5.1,4084.1000000000004,2024
73384,2299.95,344.12,0,DRV00150,1292,24.4,4.3,1955.83,2024
73385,4232.88,792.88,75,DRV00119,2401,43.7,9.9,3365.0,2024
73386,356.23,40.08,0,DRV00043,164,2.9,2.1,316.15000000000003,2024
73387,4085.22,504.32,150,DRV00085,1663,31.8,10.2,3430.8999999999996,2024
73388,1232.91,153.34,100,DRV00130,697,12.3,4.0,979.57,2024
73389,3112.15,406.72,75,DRV00020,1251,23.2,7.2,2630.4300000000003,2024
73390,4700.09,708.51,50,DRV00120,2225,35.4,7.5,3941.58,2024
73391,3537.21,383.23,0,DRV00071,2159,34.6,9.2,3153.98,2024
73392,1978.76,209.79,0,DRV00103,837,13.7,5.6,1768.97,2024
73393,2049.34,344.12,200,DRV00129,1232,19.5,2.4,1505.2200000000003,2024
73394,1075.32,76.16,100,DRV00032,505,9.1,7.2,899.16,2024
73395,3085.35,295.83,200,DRV00044,1644,31.9,6.8,2589.52,2024
73396,1151.58,128.63,50,DRV00060,683,10.6,9.0,972.9499999999999,2024
73397,2613.45,228.76,100,DRV00103,1259,20.7,3.1,2284.6899999999996,2024
73398,4385.02,454.74,200,DRV00122,1797,34.7,10.5,3730.2800000000007,2024
73399,4242.53,309.24,0,DRV00038,1782,29.7,3.7,3933.29,2024
73400,2047.49,209.79,200,DRV00099,775,13.5,3.1,1637.7,2024
73401,3317.88,314.64,0,DRV00056,1370,25.6,11.0,3003.2400000000002,2024
73402,1127.14,76.16,50,DRV00117,498,9.4,5.2,1000.9800000000001,2024
73403,1278.01,141.33,50,DRV00078,692,11.8,4.6,1086.68,2024
73404,1795.61,209.79,200,DRV00141,801,12.8,3.8,1385.82,2024
73405,6644.51,891.82,0,DRV00022,2695,49.5,4.3,5752.6900000000005,2024
73406,6100.81,499.18,50,DRV00059,2407,41.0,4.6,5551.63,2024
73407,2632.34,406.72,200,DRV00122,1326,21.7,6.1,2025.6200000000001,2024
73408,711.26,86.46,75,DRV00063,265,5.0,9.5,549.8,2024
73409,1911.1,384.2,50,DRV00077,1194,22.7,4.2,1476.8999999999999,2024
73410,4207.85,451.8,50,DRV00041,2226,43.4,11.9,3706.05,2024
73411,3651.52,314.64,150,DRV00004,1361,24.0,9.0,3186.88,2024
73412,1353.76,189.0,100,DRV00146,709,12.9,5.4,1064.76,2024
73413,2560.63,419.43,200,DRV00014,1342,23.3,3.3,1941.2,2024
73414,3122.71,314.64,75,DRV00003,1406,23.5,3.0,2733.07,2024
73415,862.63,131.28,75,DRV00080,584,11.7,10.5,656.35,2024
73416,1216.28,273.36,0,DRV00002,829,16.5,11.7,942.92,2024
73417,5623.01,708.51,150,DRV00125,2288,42.2,6.3,4764.5,2024
73418,4126.62,383.23,0,DRV00103,1983,39.0,8.2,3743.39,2024
73419,1684.03,144.0,100,DRV00010,760,14.9,7.9,1440.03,2024
73420,2150.16,249.44,150,DRV00138,1564,25.7,11.0,1750.7199999999998,2024
73421,2393.88,344.52,200,DRV00003,1068,18.4,3.5,1849.3600000000001,2024
73422,1954.6,144.0,50,DRV00023,771,13.6,5.5,1760.6,2024
73423,249.62,13.8,150,DRV00079,93,1.6,8.3,85.82000000000001,2024
73424,6462.62,472.14,150,DRV00124,2708,50.5,5.5,5840.48,2024
73425,4726.21,524.7,200,DRV00124,1820,34.7,2.8,4001.51,2024
73426,1972.47,344.12,200,DRV00122,1287,22.6,8.2,1428.35,2024
73427,2285.88,419.43,75,DRV00026,1264,20.4,8.5,1791.45,2024
73429,4652.51,708.51,50,DRV00029,2129,36.3,10.9,3894.0,2024
73430,5697.65,499.18,75,DRV00014,2407,46.0,11.2,5123.469999999999,2024
73431,4562.99,454.74,0,DRV00111,1724,28.5,8.3,4108.25,2024
73432,897.29,131.28,100,DRV00033,574,11.2,5.8,666.01,2024
73433,262.63,13.8,0,DRV00138,96,1.6,8.0,248.82999999999998,2024
73434,594.02,86.46,0,DRV00099,281,4.4,6.3,507.56,2024
73435,2028.96,276.3,0,DRV00037,962,16.8,4.1,1752.66,2024
73436,2257.37,249.44,0,DRV00002,1583,27.5,9.7,2007.9299999999998,2024
73437,440.72,40.08,150,DRV00013,179,3.2,8.6,250.64000000000004,2024
73438,2060.66,384.2,200,DRV00059,1153,22.8,10.6,1476.4599999999998,2024
73439,1059.71,161.53,100,DRV00016,594,11.1,7.0,798.1800000000001,2024
73440,3101.09,460.0,100,DRV00047,1817,35.7,11.5,2541.09,2024
73441,2472.48,249.44,0,DRV00019,1529,28.4,10.8,2223.04,2024
73442,6266.73,814.37,50,DRV00028,2622,41.5,8.9,5402.36,2024
73443,4733.22,565.38,150,DRV00030,3122,57.9,8.1,4017.84,2024
73444,3648.07,383.23,0,DRV00001,2126,33.9,3.3,3264.84,2024
73445,1166.47,161.53,100,DRV00084,589,10.9,9.4,904.94,2024
73446,3614.18,738.48,50,DRV00003,2306,36.5,4.8,2825.7,2024
73447,3310.78,357.25,150,DRV00138,1479,25.4,11.5,2803.53,2024
73448,1381.56,137.31,150,DRV00104,631,11.5,5.5,1094.25,2024
73449,6344.47,499.18,0,DRV00085,2409,40.9,8.3,5845.29,2024
73450,2734.62,295.83,75,DRV00004,1608,26.9,5.4,2363.79,2024
